chrom,chromStart,chromEnd,target
18,39644658,39644794,PIK3C3_23_CODING
18,39647351,39647477,PIK3C3_24_CODING
18,39661086,39667794,PIK3C3_25_CODING
18,42260137,42260360,SETBP1_1_CODING
18,42260862,42260986,SETBP1_1_CODING
18,42277128,42277307,SETBP1_1_CODING
18,42281139,42281797,SETBP1_2_CODING
18,42449194,42449248,SETBP1_3_CODING
18,42456529,42457379,SETBP1_4_CODING
18,42529845,42533305,SETBP1_4_CODING
18,42618449,42618620,SETBP1_5_CODING
18,42643043,42648475,SETBP1_6_CODING
18,45357921,45368321,SMAD2_11_CODING
18,45371282,45371855,SMAD2_10_CODING
18,45372033,45372171,SMAD2_9_CODING
18,45374845,45375058,SMAD2_8_CODING
18,45377644,45377698,SMAD2_7_CODING
18,45391429,45391504,SMAD2_6_CODING
18,45394693,45394828,SMAD2_5_CODING
18,45395613,45395807,SMAD2_4_CODING
18,45396843,45396935,SMAD2_3_CODING
18,45422891,45423182,SMAD2_2_CODING
18,45446442,45446540,SMAD2_2_CODING
18,45448917,45449026,SMAD2_2_CODING
18,45449936,45450013,SMAD2_1_CODING
18,45456622,45456970,SMAD2_1_CODING
18,45457166,45457515,SMAD2_1_CODING
18,48494409,48494484,SMAD4_1_CODING
18,48500766,48500931,SMAD4_2_CODING
18,48554763,48555035,SMAD4_1_CODING
18,48555983,48556114,SMAD4_1_CODING
18,48556469,48556993,SMAD4_1_CODING
18,48571328,48571421,SMAD4_1_CODING
18,48573289,48573665,SMAD4_2_CODING
18,48575055,48575230,SMAD4_3_CODING
18,48575664,48575694,SMAD4_4_CODING
18,48577723,48577785,SMAD4_6_CODING
18,48579004,48579095,SMAD4_7_CODING
18,48581150,48581363,SMAD4_5_CODING
18,48584494,48584614,SMAD4_6_CODING
18,48584709,48584826,SMAD4_7_CODING
18,48586235,48586286,SMAD4_8_CODING
18,48591792,48591976,SMAD4_9_CODING
18,48593388,48593557,SMAD4_10_CODING
18,48603007,48603500,SMAD4_11_CODING
18,48604625,48611415,SMAD4_12_CODING
18,56338617,56339084,MALT1_1_CODING
18,56339438,56339568,MALT1_1_CODING
18,56348401,56348568,MALT1_2_CODING
18,56363597,56363719,MALT1_3_CODING
18,56367672,56367823,MALT1_4_CODING
18,56376609,56376788,MALT1_5_CODING
18,56377207,56377304,MALT1_6_CODING
18,56378152,56378185,MALT1_7_CODING
18,56381314,56381341,MALT1_8_CODING
18,56383166,56383199,MALT1_9_CODING
18,56390279,56390483,MALT1_10_CODING
18,56400628,56400806,MALT1_11_CODING
18,56401538,56401613,MALT1_12_CODING
18,56402433,56402561,MALT1_13_CODING
18,56409096,56409246,MALT1_14_CODING
18,56411569,56411727,MALT1_15_CODING
18,56412897,56413023,MALT1_16_CODING
18,56414636,56417371,MALT1_17_CODING
18,57567179,57567467,PMAIP1_1_CODING
18,57567659,57567810,PMAIP1_2_CODING
18,57569878,57571538,PMAIP1_2_CODING
18,60790578,60795992,BCL2_2_CODING
18,60985134,60987361,BCL2_1_CODING
19,1205739,1207202,STK11_1_CODING
19,1218415,1218499,STK11_2_CODING
19,1219322,1219412,STK11_3_CODING
19,1220371,1220504,STK11_4_CODING
19,1220579,1220716,STK11_5_CODING
19,1221211,1221339,STK11_6_CODING
19,1221947,1222005,STK11_7_CODING
19,1222983,1223171,STK11_8_CODING
19,1226452,1226662,STK11_9_CODING
19,1227591,1228428,STK11_10_CODING
19,1609292,1611848,TCF3_19_CODING
19,1612205,1612432,TCF3_14_CODING
19,1615283,1615820,TCF3_18_CODING
19,1619108,1619233,TCF3_16_CODING
19,1619314,1619473,TCF3_15_CODING
19,1619778,1619852,TCF3_14_CODING
19,1620966,1621046,TCF3_13_CODING
19,1621131,1621190,TCF3_12_CODING
19,1621836,1621969,TCF3_11_CODING
19,1622052,1622222,TCF3_10_CODING
19,1622311,1622414,TCF3_9_CODING
19,1623946,1623999,TCF3_8_CODING
19,1625574,1625707,TCF3_7_CODING
19,1627357,1627425,TCF3_6_CODING
19,1631945,1632115,TCF3_5_CODING
19,1632330,1632404,TCF3_4_CODING
19,1646353,1646426,TCF3_3_CODING
19,1650175,1650744,TCF3_2_CODING
19,1651048,1651355,TCF3_1_CODING
19,1652298,1652604,TCF3_1_CODING
19,2164147,2164264,DOT1L_1_CODING
19,2180711,2180755,DOT1L_2_CODING
19,2185853,2185928,DOT1L_3_CODING
19,2189730,2189794,DOT1L_4_CODING
19,2191010,2191239,DOT1L_5_CODING
19,2193687,2193782,DOT1L_6_CODING
19,2194513,2194576,DOT1L_7_CODING
19,2199882,2199938,DOT1L_8_CODING
19,2202698,2202778,DOT1L_9_CODING
19,2206727,2206796,DOT1L_10_CODING
19,2207572,2207679,DOT1L_11_CODING
19,2208933,2208975,DOT1L_12_CODING
19,2210398,2210509,DOT1L_13_CODING
19,2210619,2210854,DOT1L_14_CODING
19,2211097,2211211,DOT1L_15_CODING
19,2211749,2211841,DOT1L_16_CODING
19,2213537,2213639,DOT1L_17_CODING
19,2213847,2213985,DOT1L_18_CODING
19,2214469,2214595,DOT1L_19_CODING
19,2215456,2215866,DOT1L_4_CODING
19,2216279,2216764,DOT1L_20_CODING
19,2216953,2217089,DOT1L_21_CODING
19,2217770,2217917,DOT1L_22_CODING
19,2220106,2220221,DOT1L_23_CODING
19,2221974,2222558,DOT1L_24_CODING
19,2223279,2223485,DOT1L_25_CODING
19,2225386,2225451,DOT1L_26_CODING
19,2226181,2227126,DOT1L_27_CODING
19,2227361,2227466,DOT1L_5_CODING
19,2227735,2228381,DOT1L_6_CODING
19,2229783,2232577,DOT1L_28_CODING
19,3094407,3094785,GNA11_1_CODING
19,3110146,3110331,GNA11_2_CODING
19,3113327,3113482,GNA11_3_CODING
19,3114941,3115070,GNA11_4_CODING
19,3118921,3119051,GNA11_5_CODING
19,3119203,3119357,GNA11_6_CODING
19,3120986,3124002,GNA11_7_CODING
19,4044361,4048242,ZBTB7A_3_CODING
19,4053968,4055245,ZBTB7A_2_CODING
19,4065427,4065730,ZBTB7A_1_CODING
19,4066679,4066943,ZBTB7A_1_CODING
19,4090318,4090706,MAP2K2_11_CODING
19,4094450,4094496,MAP2K2_10_CODING
19,4095385,4095447,MAP2K2_9_CODING
19,4097276,4097341,MAP2K2_8_CODING
19,4099198,4099412,MAP2K2_7_CODING
19,4101016,4101141,MAP2K2_6_CODING
19,4101226,4101278,MAP2K2_5_CODING
19,4102373,4102451,MAP2K2_4_CODING
19,4110506,4110653,MAP2K2_3_CODING
19,4117416,4117627,MAP2K2_2_CODING
19,4123780,4124126,MAP2K2_1_CODING
19,5205518,5206853,PTPRS_37_CODING
19,5207932,5208068,PTPRS_36_CODING
19,5208247,5208402,PTPRS_35_CODING
19,5210479,5210605,PTPRS_34_CODING
19,5210689,5210816,PTPRS_33_CODING
19,5211600,5211779,PTPRS_32_CODING
19,5211975,5212261,PTPRS_31_CODING
19,5212347,5212502,PTPRS_30_CODING
19,5214371,5214491,PTPRS_29_CODING
19,5214571,5214747,PTPRS_28_CODING
19,5215299,5215423,PTPRS_27_CODING
19,5215508,5215606,PTPRS_26_CODING
19,5216730,5216778,PTPRS_25_CODING
19,5218430,5218545,PTPRS_24_CODING
19,5218797,5218809,PTPRS_23_CODING
19,5219309,5219318,PTPRS_24_CODING
19,5219319,5219478,PTPRS_22_CODING
19,5219949,5220165,PTPRS_21_CODING
19,5220270,5220364,PTPRS_20_CODING
19,5221010,5221264,PTPRS_19_CODING
19,5222133,5222231,PTPRS_18_CODING
19,5222699,5223308,PTPRS_17_CODING
19,5225737,5225855,PTPRS_16_CODING
19,5229326,5229353,PTPRS_15_CODING
19,5229501,5229695,PTPRS_14_CODING
19,5231320,5231626,PTPRS_13_CODING
19,5238929,5239074,PTPRS_12_CODING
19,5240209,5240343,PTPRS_11_CODING
19,5243911,5244493,PTPRS_10_CODING
19,5245786,5246056,PTPRS_9_CODING
19,5256118,5256130,PTPRS_8_CODING
19,5258027,5258165,PTPRS_7_CODING
19,5260815,5260833,PTPRS_6_CODING
19,5262974,5262991,PTPRS_5_CODING
19,5265018,5265207,PTPRS_4_CODING
19,5273071,5273337,PTPRS_4_CODING
19,5273452,5273594,PTPRS_3_CODING
19,5274209,5274355,PTPRS_2_CODING
19,5286060,5286399,PTPRS_1_CODING
19,5292741,5292798,PTPRS_1_CODING
19,5293151,5293263,PTPRS_1_CODING
19,5340674,5340814,PTPRS_1_CODING
19,7112265,7117421,INSR_21_CODING
19,7119459,7119594,INSR_20_CODING
19,7120630,7120760,INSR_19_CODING
19,7122624,7122784,INSR_18_CODING
19,7122889,7123000,INSR_17_CODING
19,7125293,7125538,INSR_16_CODING
19,7126594,7126662,INSR_15_CODING
19,7128862,7128965,INSR_14_CODING
19,7132168,7132328,INSR_13_CODING
19,7141687,7141827,INSR_12_CODING
19,7142826,7143101,INSR_11_CODING
19,7150507,7150543,INSR_11_CODING
19,7152736,7152938,INSR_10_CODING
19,7159433,7159656,INSR_4_CODING
19,7163042,7163210,INSR_9_CODING
19,7166164,7166415,INSR_8_CODING
19,7167978,7168105,INSR_7_CODING
19,7170547,7170762,INSR_6_CODING
19,7172300,7172445,INSR_5_CODING
19,7174593,7174742,INSR_4_CODING
19,7184326,7184648,INSR_3_CODING
19,7267355,7267907,INSR_2_CODING
19,7293802,7294045,INSR_1_CODING
19,10244021,10244377,DNMT1_40_CODING
19,10244892,10244983,DNMT1_39_CODING
19,10246411,10246528,DNMT1_38_CODING
19,10246796,10246963,DNMT1_37_CODING
19,10247751,10247956,DNMT1_36_CODING
19,10248507,10248685,DNMT1_35_CODING
19,10249114,10249281,DNMT1_34_CODING
19,10250351,10250493,DNMT1_33_CODING
19,10250721,10251004,DNMT1_32_CODING
19,10251456,10251585,DNMT1_31_CODING
19,10251780,10251865,DNMT1_30_CODING
19,10252703,10252896,DNMT1_29_CODING
19,10254441,10254663,DNMT1_28_CODING
19,10257026,10257200,DNMT1_27_CODING
19,10259559,10259693,DNMT1_26_CODING
19,10260128,10260333,DNMT1_25_CODING
19,10260528,10260644,DNMT1_24_CODING
19,10262073,10262221,DNMT1_23_CODING
19,10262425,10262523,DNMT1_22_CODING
19,10264968,10265155,DNMT1_21_CODING
19,10265261,10265449,DNMT1_20_CODING
19,10265580,10265732,DNMT1_19_CODING
19,10266528,10266621,DNMT1_18_CODING
19,10267066,10267185,DNMT1_17_CODING
19,10270333,10270443,DNMT1_16_CODING
19,10270517,10270598,DNMT1_15_CODING
19,10270693,10270739,DNMT1_14_CODING
19,10271059,10271094,DNMT1_13_CODING
19,10273342,10273424,DNMT1_12_CODING
19,10274001,10274036,DNMT1_11_CODING
19,10277273,10277361,DNMT1_10_CODING
19,10279005,10279040,DNMT1_9_CODING
19,10283765,10283850,DNMT1_8_CODING
19,10284546,10284581,DNMT1_7_CODING
19,10286215,10286294,DNMT1_6_CODING
19,10287967,10288043,DNMT1_5_CODING
19,10290556,10290658,DNMT1_3_CODING
19,10290862,10290910,DNMT1_5_CODING
19,10291025,10291245,DNMT1_4_CODING
19,10291453,10291561,DNMT1_3_CODING
19,10292716,10292753,DNMT1_2_CODING
19,10305208,10305302,DNMT1_1_CODING
19,10305495,10305811,DNMT1_1_CODING
19,10311549,10311693,DNMT1_2_CODING
19,10311794,10311873,DNMT1_1_CODING
19,10329427,10329545,DNMT1_2_CODING
19,10341879,10341962,DNMT1_1_CODING
19,10596795,10597494,KEAP1_6_CODING
19,10599867,10600044,KEAP1_5_CODING
19,10600323,10600529,KEAP1_4_CODING
19,10602252,10602938,KEAP1_3_CODING
19,10610070,10610756,KEAP1_2_CODING
19,10613063,10613363,KEAP1_1_CODING
19,10613372,10613572,KEAP1_1_CODING
19,10613768,10613862,KEAP1_1_CODING
19,10613916,10614417,KEAP1_1_CODING
19,11071597,11071850,SMARCA4_1_CODING
19,11071996,11072405,SMARCA4_1_CODING
19,11075982,11075985,SMARCA4_2_CODING
19,11088328,11088491,SMARCA4_2_CODING
19,11091452,11091528,SMARCA4_2_CODING
19,11094155,11094387,SMARCA4_2_CODING
19,11094796,11095049,SMARCA4_2_CODING
19,11095948,11096081,SMARCA4_3_CODING
19,11096864,11097269,SMARCA4_4_CODING
19,11097580,11097679,SMARCA4_5_CODING
19,11098341,11098600,SMARCA4_6_CODING
19,11099992,11100119,SMARCA4_7_CODING
19,11101825,11101999,SMARCA4_8_CODING
19,11105503,11105677,SMARCA4_9_CODING
19,11106888,11107056,SMARCA4_10_CODING
19,11107169,11107220,SMARCA4_11_CODING
19,11113704,11113835,SMARCA4_12_CODING
19,11114015,11114073,SMARCA4_13_CODING
19,11118577,11118699,SMARCA4_14_CODING
19,11121056,11121207,SMARCA4_15_CODING
19,11123624,11123788,SMARCA4_16_CODING
19,11129632,11129699,SMARCA4_17_CODING
19,11130266,11130377,SMARCA4_18_CODING
19,11132400,11132643,SMARCA4_19_CODING
19,11134193,11134307,SMARCA4_20_CODING
19,11135006,11135114,SMARCA4_21_CODING
19,11136097,11136184,SMARCA4_22_CODING
19,11136975,11137022,SMARCA4_23_CODING
19,11138459,11138626,SMARCA4_24_CODING
19,11141405,11141569,SMARCA4_25_CODING
19,11143965,11144193,SMARCA4_26_CODING
19,11144442,11144541,SMARCA4_27_CODING
19,11144798,11144876,SMARCA4_28_CODING
19,11145589,11145808,SMARCA4_29_CODING
19,11150133,11150229,SMARCA4_30_CODING
19,11151973,11152236,SMARCA4_30_CODING
19,11168930,11169039,SMARCA4_31_CODING
19,11169463,11169565,SMARCA4_32_CODING
19,11170428,11170561,SMARCA4_33_CODING
19,11170720,11170863,SMARCA4_34_CODING
19,11172459,11172958,SMARCA4_35_CODING
19,11175868,11176071,SMARCA4_4_CODING
19,13049420,13049584,CALR_1_CODING
19,13049947,13050049,CALR_2_CODING
19,13050241,13050445,CALR_3_CODING
19,13050866,13050961,CALR_4_CODING
19,13051056,13051266,CALR_5_CODING
19,13051354,13051468,CALR_6_CODING
19,13051557,13051701,CALR_7_CODING
19,13054350,13054443,CALR_8_CODING
19,13054526,13055303,CALR_9_CODING
19,14625581,14626982,DNAJB1_3_CODING
19,14627277,14627858,DNAJB1_2_CODING
19,14628290,14628381,DNAJB1_1_CODING
19,14628402,14628645,DNAJB1_1_CODING
19,14628950,14629232,DNAJB1_1_CODING
19,14638498,14638622,DNAJB1_2_CODING
19,14639936,14640005,DNAJB1_1_CODING
19,14640021,14640582,DNAJB1_1_CODING
19,15270443,15272525,NOTCH3_33_CODING
19,15273143,15273373,NOTCH3_32_CODING
19,15276178,15276326,NOTCH3_31_CODING
19,15276597,15276902,NOTCH3_30_CODING
19,15278059,15278222,NOTCH3_29_CODING
19,15280896,15280981,NOTCH3_28_CODING
19,15281141,15281364,NOTCH3_27_CODING
19,15281481,15281636,NOTCH3_26_CODING
19,15284878,15285211,NOTCH3_25_CODING
19,15288335,15288901,NOTCH3_24_CODING
19,15289633,15289752,NOTCH3_23_CODING
19,15289835,15290093,NOTCH3_22_CODING
19,15290174,15290307,NOTCH3_21_CODING
19,15290882,15291067,NOTCH3_20_CODING
19,15291491,15291639,NOTCH3_19_CODING
19,15291771,15291973,NOTCH3_18_CODING
19,15292386,15292612,NOTCH3_17_CODING
19,15295105,15295261,NOTCH3_16_CODING
19,15295716,15295830,NOTCH3_15_CODING
19,15296067,15296219,NOTCH3_14_CODING
19,15296297,15296490,NOTCH3_13_CODING
19,15297688,15297799,NOTCH3_12_CODING
19,15297915,15298149,NOTCH3_11_CODING
19,15298691,15298805,NOTCH3_10_CODING
19,15299045,15299159,NOTCH3_9_CODING
19,15299799,15299985,NOTCH3_8_CODING
19,15300083,15300239,NOTCH3_7_CODING
19,15302234,15302468,NOTCH3_6_CODING
19,15302555,15302678,NOTCH3_5_CODING
19,15302770,15303109,NOTCH3_4_CODING
19,15303187,15303330,NOTCH3_3_CODING
19,15308310,15308389,NOTCH3_2_CODING
19,15311598,15311792,NOTCH3_1_CODING
19,15347646,15349256,BRD4_20_CODING
19,15349553,15349791,BRD4_19_CODING
19,15349869,15350075,BRD4_18_CODING
19,15350202,15350333,BRD4_17_CODING
19,15350469,15350632,BRD4_16_CODING
19,15350720,15350833,BRD4_15_CODING
19,15353710,15354298,BRD4_14_CODING
19,15355041,15355411,BRD4_13_CODING
19,15355520,15355573,BRD4_12_CODING
19,15357867,15360101,BRD4_12_CODING
19,15363802,15364594,BRD4_12_CODING
19,15364962,15365073,BRD4_11_CODING
19,15366107,15366403,BRD4_10_CODING
19,15366874,15367074,BRD4_9_CODING
19,15367774,15367984,BRD4_8_CODING
19,15374230,15374359,BRD4_7_CODING
19,15375214,15375577,BRD4_6_CODING
19,15376164,15376454,BRD4_5_CODING
19,15378226,15378362,BRD4_4_CODING
19,15379715,15379853,BRD4_3_CODING
19,15383625,15383944,BRD4_2_CODING
19,15386467,15386650,BRD4_2_CODING
19,15391074,15391262,BRD4_1_CODING
19,15442646,15442718,BRD4_1_CODING
19,15443100,15443356,BRD4_1_CODING
19,17935594,17937719,JAK3_23_CODING
19,17940596,17941027,JAK3_22_CODING
19,17941311,17941429,JAK3_21_CODING
19,17942036,17942209,JAK3_20_CODING
19,17942482,17942607,JAK3_19_CODING
19,17943327,17943517,JAK3_18_CODING
19,17943598,17943738,JAK3_17_CODING
19,17945379,17945530,JAK3_16_CODING
19,17945660,17945812,JAK3_15_CODING
19,17945891,17946024,JAK3_14_CODING
19,17946732,17946860,JAK3_13_CODING
19,17947937,17948022,JAK3_12_CODING
19,17948740,17948872,JAK3_11_CODING
19,17949071,17949199,JAK3_10_CODING
19,17950285,17950472,JAK3_9_CODING
19,17951038,17951150,JAK3_8_CODING
19,17952197,17952355,JAK3_7_CODING
19,17952448,17952571,JAK3_6_CODING
19,17953124,17953419,JAK3_5_CODING
19,17953835,17953981,JAK3_4_CODING
19,17954188,17954300,JAK3_3_CODING
19,17954585,17954709,JAK3_2_CODING
19,17955042,17955256,JAK3_1_CODING
19,17958754,17958841,JAK3_1_CODING
19,18263927,18264104,PIK3R2_1_CODING
19,18266266,18267011,PIK3R2_2_CODING
19,18271280,18271373,PIK3R2_3_CODING
19,18271728,18271779,PIK3R2_4_CODING
19,18271863,18271995,PIK3R2_5_CODING
19,18272088,18272305,PIK3R2_6_CODING
19,18272775,18272861,PIK3R2_7_CODING
19,18273011,18273120,PIK3R2_8_CODING
19,18273217,18273316,PIK3R2_9_CODING
19,18273776,18273957,PIK3R2_10_CODING
19,18274072,18274198,PIK3R2_11_CODING
19,18276969,18277112,PIK3R2_12_CODING
19,18277939,18278116,PIK3R2_13_CODING
19,18279284,18279356,PIK3R2_14_CODING
19,18279535,18279706,PIK3R2_15_CODING
19,18279896,18281350,PIK3R2_16_CODING
19,19256376,19257214,MEF2B_8_CODING
19,19257363,19257457,MEF2B_7_CODING
19,19257550,19257684,MEF2B_6_CODING
19,19257844,19257992,MEF2B_5_CODING
19,19258506,19258641,MEF2B_4_CODING
19,19260025,19260238,MEF2B_3_CODING
19,19261490,19261573,MEF2B_2_CODING
19,19267833,19267951,MEF2B_2_CODING
19,19281013,19281098,MEF2B_1_CODING
19,19291494,19291570,MEF2B_3_CODING
19,19293381,19293492,MEF2B_2_CODING
19,19296842,19296907,MEF2B_3_CODING
19,19297701,19297814,MEF2B_2_CODING
19,19302889,19303400,MEF2B_1_CODING
19,30302804,30303059,CCNE1_1_CODING
19,30303438,30303485,CCNE1_2_CODING
19,30303560,30303683,CCNE1_3_CODING
19,30303875,30303944,CCNE1_4_CODING
19,30308043,30308189,CCNE1_5_CODING
19,30308312,30308466,CCNE1_6_CODING
19,30311608,30311755,CCNE1_7_CODING
19,30312628,30312724,CCNE1_8_CODING
19,30312902,30313037,CCNE1_9_CODING
19,30313146,30313258,CCNE1_10_CODING
19,30313352,30313510,CCNE1_11_CODING
19,30314561,30315215,CCNE1_12_CODING
19,33790839,33793470,CEBPA_1_CODING
19,36208920,36209283,KMT2B_1_CODING
19,36210370,36210443,KMT2B_2_CODING
19,36210685,36212706,KMT2B_3_CODING
19,36213260,36213374,KMT2B_4_CODING
19,36213469,36213620,KMT2B_5_CODING
19,36213896,36214176,KMT2B_6_CODING
19,36214348,36214405,KMT2B_7_CODING
19,36214632,36214908,KMT2B_8_CODING
19,36215537,36215632,KMT2B_9_CODING
19,36215889,36215988,KMT2B_10_CODING
19,36216120,36216234,KMT2B_11_CODING
19,36216379,36216526,KMT2B_12_CODING
19,36216623,36216719,KMT2B_13_CODING
19,36217136,36217254,KMT2B_14_CODING
19,36218056,36218170,KMT2B_15_CODING
19,36218338,36218523,KMT2B_16_CODING
19,36218598,36218688,KMT2B_17_CODING
19,36218781,36218886,KMT2B_18_CODING
19,36218998,36219072,KMT2B_19_CODING
19,36219674,36219790,KMT2B_20_CODING
19,36219885,36219977,KMT2B_21_CODING
19,36220059,36220197,KMT2B_22_CODING
19,36220867,36221026,KMT2B_23_CODING
19,36221242,36221363,KMT2B_24_CODING
19,36221438,36221517,KMT2B_25_CODING
19,36221607,36221768,KMT2B_26_CODING
19,36222808,36223036,KMT2B_27_CODING
19,36223115,36224409,KMT2B_28_CODING
19,36224497,36224587,KMT2B_29_CODING
19,36224663,36224773,KMT2B_30_CODING
19,36227590,36227728,KMT2B_31_CODING
19,36227812,36227887,KMT2B_32_CODING
19,36227986,36228164,KMT2B_33_CODING
19,36228536,36228644,KMT2B_34_CODING
19,36228759,36228843,KMT2B_35_CODING
19,36228962,36229092,KMT2B_36_CODING
19,36229182,36229779,KMT2B_37_CODING
19,40736223,40739858,AKT2_14_CODING
19,40740355,40741054,AKT2_4_CODING
19,40741169,40741257,AKT2_12_CODING
19,40741796,40742011,AKT2_11_CODING
19,40742163,40742292,AKT2_10_CODING
19,40743875,40743998,AKT2_9_CODING
19,40744811,40744880,AKT2_8_CODING
19,40745951,40746017,AKT2_7_CODING
19,40747844,40747976,AKT2_6_CODING
19,40748440,40748594,AKT2_5_CODING
19,40761064,40761206,AKT2_4_CODING
19,40762832,40762961,AKT2_3_CODING
19,40771128,40771454,AKT2_2_CODING
19,40771917,40772266,AKT2_1_CODING
19,40774490,40774592,AKT2_3_CODING
19,40775329,40775496,AKT2_2_CODING
19,40776404,40776676,AKT2_1_CODING
19,40785013,40785546,AKT2_1_CODING
19,40786688,40786739,AKT2_1_CODING
19,40788123,40788351,AKT2_3_CODING
19,40788614,40788683,AKT2_2_CODING
19,40790671,40790861,AKT2_1_CODING
19,40790955,40790999,AKT2_1_CODING
19,40791087,40791302,AKT2_1_CODING
19,40791354,40791443,AKT2_1_CODING
19,41725107,41725382,AXL_1_CODING
19,41726540,41726763,AXL_2_CODING
19,41727050,41727151,AXL_3_CODING
19,41727784,41727961,AXL_4_CODING
19,41732659,41732817,AXL_1_CODING
19,41736871,41736952,AXL_5_CODING
19,41737087,41737203,AXL_6_CODING
19,41743848,41744059,AXL_7_CODING
19,41744374,41744514,AXL_8_CODING
19,41745068,41745219,AXL_9_CODING
19,41745598,41745625,AXL_10_CODING
19,41748787,41748920,AXL_11_CODING
19,41749520,41749612,AXL_12_CODING
19,41754418,41754514,AXL_13_CODING
19,41754647,41754725,AXL_14_CODING
19,41758255,41758348,AXL_15_CODING
19,41758750,41758872,AXL_16_CODING
19,41759503,41759613,AXL_17_CODING
19,41762356,41762516,AXL_18_CODING
19,41763397,41763534,AXL_19_CODING
19,41765457,41767671,AXL_20_CODING
19,42381189,42381453,CD79A_1_CODING
19,42383059,42383723,CD79A_2_CODING
19,42384736,42384805,CD79A_4_CODING
19,42384933,42385439,CD79A_5_CODING
19,42772688,42772746,CIC_1_CODING
19,42773375,42773533,CIC_1_CODING
19,42775925,42778729,CIC_2_CODING
19,42788171,42788923,CIC_1_CODING
19,42790922,42791072,CIC_3_CODING
19,42791157,42791392,CIC_4_CODING
19,42791471,42791601,CIC_5_CODING
19,42791696,42791879,CIC_6_CODING
19,42791961,42792127,CIC_7_CODING
19,42793039,42793242,CIC_8_CODING
19,42793332,42793558,CIC_9_CODING
19,42793999,42794103,CIC_10_CODING
19,42794384,42795618,CIC_11_CODING
19,42795709,42795897,CIC_12_CODING
19,42796237,42796359,CIC_13_CODING
19,42796451,42796618,CIC_14_CODING
19,42796717,42797011,CIC_15_CODING
19,42797107,42797433,CIC_16_CODING
19,42797743,42797988,CIC_17_CODING
19,42798086,42798241,CIC_18_CODING
19,42798324,42798456,CIC_19_CODING
19,42798755,42798887,CIC_20_CODING
19,42798975,42799949,CIC_21_CODING
19,45853094,45854979,ERCC2_23_CODING
19,45855466,45855610,ERCC2_22_CODING
19,45855763,45855907,ERCC2_21_CODING
19,45856003,45856074,ERCC2_20_CODING
19,45856340,45856413,ERCC2_19_CODING
19,45856499,45856592,ERCC2_18_CODING
19,45857987,45858109,ERCC2_17_CODING
19,45858922,45858986,ERCC2_16_CODING
19,45860527,45860629,ERCC2_15_CODING
19,45860731,45860801,ERCC2_14_CODING
19,45860887,45860957,ERCC2_13_CODING
19,45862016,45862170,ERCC2_12_CODING
19,45864781,45864900,ERCC2_12_CODING
19,45867000,45867169,ERCC2_11_CODING
19,45867243,45867377,ERCC2_10_CODING
19,45867492,45867589,ERCC2_9_CODING
19,45867681,45867805,ERCC2_8_CODING
19,45868095,45868212,ERCC2_7_CODING
19,45868299,45868416,ERCC2_6_CODING
19,45871887,45872001,ERCC2_5_CODING
19,45872187,45872250,ERCC2_4_CODING
19,45872327,45872405,ERCC2_3_CODING
19,45873390,45874176,ERCC2_2_CODING
19,45910590,45912983,ERCC1_10_CODING
19,45916691,45917003,ERCC1_9_CODING
19,45917220,45917292,ERCC1_8_CODING
19,45918118,45918218,ERCC1_7_CODING
19,45920078,45920155,ERCC1_6_CODING
19,45922355,45922455,ERCC1_5_CODING
19,45923581,45923685,ERCC1_4_CODING
19,45924435,45924651,ERCC1_3_CODING
19,45926527,45926824,ERCC1_2_CODING
19,45926834,45926863,ERCC1_1_CODING
19,45927038,45927625,ERCC1_1_CODING
19,45932226,45932468,ERCC1_1_CODING
19,45952430,45952502,ERCC1_2_CODING
19,45953898,45953983,ERCC1_1_CODING
19,45981993,45982086,ERCC1_1_CODING
19,47724080,47725175,BBC3_4_CODING
19,47729820,47730011,BBC3_3_CODING
19,47731414,47731703,BBC3_2_CODING
19,47734185,47734451,BBC3_1_CODING
19,47735771,47736023,BBC3_1_CODING
19,50887595,50887647,POLD1_1_CODING
19,50890916,50891061,POLD1_2_CODING
19,50897231,50897320,POLD1_3_CODING
19,50898281,50898407,POLD1_2_CODING
19,50902104,50902310,POLD1_2_CODING
19,50902627,50902741,POLD1_3_CODING
19,50905034,50905181,POLD1_4_CODING
19,50905255,50905399,POLD1_5_CODING
19,50905461,50905630,POLD1_6_CODING
19,50905710,50905792,POLD1_7_CODING
19,50905868,50905998,POLD1_8_CODING
19,50906309,50906476,POLD1_9_CODING
19,50906749,50906854,POLD1_10_CODING
19,50909438,50909579,POLD1_11_CODING
19,50909663,50909774,POLD1_12_CODING
19,50910239,50910431,POLD1_13_CODING
19,50910583,50910672,POLD1_14_CODING
19,50911963,50912158,POLD1_15_CODING
19,50912378,50912492,POLD1_16_CODING
19,50912775,50912923,POLD1_17_CODING
19,50916682,50916778,POLD1_18_CODING
19,50916998,50917136,POLD1_19_CODING
19,50918071,50918247,POLD1_20_CODING
19,50918694,50918859,POLD1_21_CODING
19,50918980,50919083,POLD1_22_CODING
19,50919652,50919785,POLD1_23_CODING
19,50919866,50919980,POLD1_24_CODING
19,50920301,50920354,POLD1_25_CODING
19,50920428,50920526,POLD1_26_CODING
19,50921098,50921271,POLD1_27_CODING
19,52693291,52693547,PPP2R1A_1_CODING
19,52694297,52694657,PPP2R1A_2_CODING
19,52704345,52704947,PPP2R1A_1_CODING
19,52705196,52705287,PPP2R1A_2_CODING
